frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
1813,72.520,5.218874,2.598096,5.280275,1.589623,4.963839,4.963839,5.280275,6.609375,0.821724,6.040761,1.103472,2.224240
1814,72.560,2.155234,1.365680,2.765468,1.065566,2.460714,2.155234,2.765468,2.822321,0.294926,7.307708,0.457019,0.128277
1815,72.600,1.903648,1.310153,2.210735,1.396226,1.428571,1.428571,2.210735,2.101005,0.324154,4.407072,0.580328,-0.414006
1816,72.640,3.198057,1.853781,5.277367,2.866038,3.739732,3.198057,5.277367,2.267411,0.382184,8.367848,1.464172,0.906499
1817,72.680,4.343378,2.577472,6.874405,4.001415,5.657143,4.343378,6.874405,3.101887,0.425304,10.212414,1.617857,1.761212
1818,72.720,4.233148,2.328133,7.931518,4.419811,4.744196,4.419811,7.931518,6.041071,0.339902,13.003212,0.966823,1.818251
1819,72.760,1.505749,1.580116,3.766526,1.379717,1.928125,1.580116,3.766526,2.174663,0.350016,4.514407,0.384656,-0.300913
1820,72.800,1.473830,1.291380,2.542835,1.123113,1.911161,1.473830,2.542835,2.494052,0.363268,4.057147,0.631364,-0.380231
1821,72.840,1.762094,0.785828,3.018509,0.525000,2.390625,1.762094,3.018509,2.135607,0.179245,7.048374,0.761220,-0.165110
1822,72.880,5.071768,3.400053,6.302221,2.240094,4.898661,4.898661,6.302221,1.500893,0.557865,8.781080,2.694163,2.175600
1823,72.920,5.333862,3.733474,6.937599,2.760377,5.211161,5.211161,6.937599,5.193304,0.608703,8.561092,1.556919,2.408808
1824,72.960,3.485329,2.037282,3.962454,2.333019,3.423214,3.423214,3.962454,4.236161,0.250755,13.651610,0.726068,1.074526
1825,73.000,3.049762,2.023797,3.468800,1.883962,3.495089,3.049762,3.495089,3.335268,0.109015,12.199048,0.805598,0.795832
1826,73.040,3.287272,2.656266,3.771814,2.345755,4.859375,3.287272,4.859375,3.407721,0.124450,13.149088,0.975019,0.973077
1827,73.080,4.286281,3.298784,4.893707,2.013679,3.769197,3.769197,4.893707,4.462983,0.392365,9.606364,0.957779,1.332720
1828,73.120,3.765067,2.457165,4.364093,1.595283,3.861161,3.765067,4.364093,3.802232,0.480443,7.836652,0.911063,1.329639
1829,73.160,0.699048,0.847171,1.111052,0.824057,2.180804,0.847171,2.180804,1.230174,0.115041,3.388683,0.336686,-0.847885
1830,73.200,0.524187,0.683501,1.783977,1.821698,2.429911,1.783977,2.429911,0.721226,0.114187,7.135907,1.828406,-0.148779
1831,73.240,0.593378,0.550767,1.771549,1.693396,1.634375,1.634375,1.771549,1.489952,0.117488,6.537500,1.478284,-0.260422
1832,73.280,2.000793,2.792438,2.733210,2.661793,4.563839,2.733210,4.563839,0.933104,0.150706,10.932839,2.256002,0.559600
1833,73.320,1.250396,1.804336,2.455315,2.138679,4.269643,2.138679,4.269643,2.922528,0.167258,8.554717,1.109379,0.115923
1834,73.360,0.482355,0.492068,0.863829,0.657075,1.053571,0.657075,1.053571,0.977525,0.080690,2.628302,0.336957,-0.989746
1835,73.400,0.612411,0.619778,1.111581,0.541509,1.554018,0.619778,1.554018,1.046193,0.103530,2.479112,0.612514,-1.017580
1836,73.440,0.714512,0.966155,1.470122,1.326887,2.335714,1.326887,2.335714,1.034638,0.169228,5.307547,1.275343,-0.489890
1837,73.480,1.784893,1.786092,3.070598,1.779245,2.058482,1.786092,3.070598,1.419196,0.637274,2.802706,1.455756,-0.147201
1838,73.520,1.130056,1.406399,2.763881,2.678774,2.706250,2.678774,2.763881,2.370439,0.491544,5.449718,1.413737,0.518976
1839,73.560,1.388382,1.368852,3.102591,1.799528,2.878572,1.799528,3.102591,1.886400,0.432332,4.162379,0.845477,-0.137174
1840,73.600,1.627676,1.543628,2.792173,2.062736,2.802232,2.062736,2.802232,2.547185,0.452726,4.556259,0.930505,0.059249
1841,73.640,0.884615,2.410629,3.314384,2.026887,3.134821,2.410629,3.314384,2.599683,0.351839,6.851511,0.936736,0.318869
1842,73.680,2.444885,2.106293,4.026441,2.303302,4.482143,2.444885,4.482143,2.053675,0.412036,5.933667,1.050804,0.344433
1843,73.720,2.058485,1.523268,4.234003,2.057076,2.681250,2.058485,4.234003,3.168396,0.471642,4.364508,0.788379,0.056077
1844,73.760,1.934774,1.242464,2.452142,1.314623,1.841071,1.841071,2.452142,2.068750,0.270411,6.808432,0.703082,-0.106172
1845,73.800,2.292030,1.134320,2.523797,0.976887,1.676339,1.676339,2.523797,3.037054,0.291297,5.754739,0.656641,-0.229106
1846,73.840,2.354679,1.397409,5.018509,2.021226,2.482589,2.354679,5.018509,2.678571,0.268900,8.756714,0.823945,0.277116
1847,73.880,3.147105,2.169751,5.327340,2.750943,3.896875,3.147105,5.327340,3.342982,0.300854,10.460579,1.045280,0.868476
1848,73.920,3.055710,2.117927,4.281861,3.378302,4.866964,3.378302,4.866964,4.115979,0.298210,11.328593,0.905837,1.041009
1849,73.960,2.216098,1.409572,3.152829,2.578773,3.233482,2.578773,3.233482,3.969811,0.270082,9.548109,0.637853,0.444349
1850,74.000,1.509714,1.069011,2.319143,1.524528,2.253125,1.524528,2.319143,2.592857,0.215764,6.098113,0.464606,-0.342397
1851,74.040,1.043220,1.039397,1.624802,2.175000,1.892857,1.624802,2.175000,1.619944,0.083580,6.499207,0.771364,-0.267566
1852,74.080,0.704599,0.608937,1.314913,1.168396,2.030357,1.168396,2.030357,1.430196,0.126043,4.673585,0.766126,-0.608166
1853,74.120,0.611023,0.692755,1.329984,1.319811,1.491518,1.319811,1.491518,0.852102,0.061494,5.279245,1.156564,-0.495170
1854,74.160,1.188937,1.082232,1.355103,1.670283,2.308482,1.355103,2.308482,1.183482,0.167455,5.420413,1.331415,-0.468833
1855,74.200,1.604679,1.497620,2.248017,3.752830,3.830357,2.248017,3.830357,2.139623,0.241757,8.992067,1.352962,0.197517
1856,74.240,1.678628,1.470386,2.182179,3.768396,3.983482,2.182179,3.983482,3.393868,0.276059,7.904751,0.788717,0.148385
1857,74.280,1.438739,1.440508,1.875463,2.917453,3.481250,1.875463,3.481250,2.739889,0.233810,7.501851,0.611522,-0.080507
1858,74.320,1.049564,1.163670,2.002115,3.009906,3.496875,2.002115,3.496875,2.315424,0.161626,8.008461,0.792084,0.014010
1859,74.360,0.887589,0.987837,2.976732,2.564151,3.537946,2.564151,3.537946,2.799528,0.255517,10.035139,1.002610,0.433437
1860,74.400,0.830293,0.684294,2.136436,2.050000,3.405804,2.050000,3.405804,1.523113,0.279343,7.338643,0.948494,0.049744
1861,74.440,0.816019,0.584876,1.890005,1.141981,2.910268,1.141981,2.910268,1.818596,0.331921,3.440519,0.683471,-0.627878
1862,74.480,0.791237,0.464569,2.070598,0.971698,2.088839,0.971698,2.088839,1.322641,0.456076,2.130564,0.618672,-0.754955
1863,74.520,0.882435,0.448176,2.184823,1.291509,2.224107,1.291509,2.224107,1.910190,0.378686,3.410499,0.798996,-0.516291
1864,74.560,0.632435,0.435748,1.616605,0.733019,1.569643,0.733019,1.616605,1.341197,0.286486,2.558655,0.450896,-0.933072
1865,74.600,0.832672,0.559492,1.551560,0.766038,1.332589,0.832672,1.551560,1.195083,0.224417,3.330690,0.656609,-0.858704
1866,74.640,0.867764,0.475939,1.517187,0.712736,1.014286,0.867764,1.517187,1.846947,0.204072,3.471055,0.570516,-0.832517
1867,74.680,0.640167,0.424643,1.229773,0.464151,0.974107,0.640167,1.229773,1.011499,0.201905,2.560666,0.447912,-1.002365
1868,74.720,0.905036,0.766261,1.764675,0.555660,1.289732,0.905036,1.764675,1.238105,0.208851,3.620143,0.804618,-0.804702
1869,74.760,0.598929,0.686674,1.637229,0.608019,1.165625,0.686674,1.637229,1.348228,0.140936,2.746695,0.531002,-0.967658
1870,74.800,0.975416,0.915918,1.699101,0.614151,1.262054,0.975416,1.699101,1.178741,0.077586,3.901665,0.772005,-0.752180
1871,74.840,1.722443,1.845056,2.886832,1.254245,2.370089,1.845056,2.886832,1.699445,0.237143,7.380222,1.282096,-0.103198
1872,74.880,3.118755,3.338974,4.185616,1.884906,2.632589,3.118755,4.185616,3.048214,0.326158,9.562109,1.313807,0.847319
1873,74.920,9.910587,9.012956,11.831835,7.174528,7.108929,9.012956,11.831835,3.948440,0.357159,25.235117,2.576361,5.245954
1874,74.960,10.216495,9.941301,13.524325,9.470283,8.580358,9.941301,13.524325,9.484400,0.299245,33.221317,1.480149,5.938746
1875,75.000,5.607851,6.386303,9.000529,7.532075,5.008482,6.386303,9.000529,6.222641,0.333103,19.172132,0.813177,3.285775
1876,75.040,4.087233,4.687731,9.448175,5.177830,3.535714,4.687731,9.448175,5.530660,0.207521,18.750925,0.797688,2.018191
1877,75.080,2.930809,2.782919,4.864622,2.603774,2.161161,2.782919,4.864622,3.687264,0.128177,11.131677,0.603806,0.596696
1878,75.120,3.271015,2.636700,4.228451,1.784434,1.966964,2.636700,4.228451,3.116376,0.072217,10.546801,0.775085,0.487578
1879,75.160,5.666733,3.309360,5.082760,2.091509,2.662500,3.309360,5.666733,3.622158,0.100657,13.237440,0.982220,0.989561
1880,75.200,2.677042,2.172395,3.003173,0.890566,1.998214,2.172395,3.003173,1.737264,0.154187,8.689582,0.810683,0.141084
1881,75.240,2.639175,1.751190,3.452671,0.751887,2.815179,2.639175,3.452671,2.446325,0.129442,10.556701,1.261680,0.489425
1882,75.280,3.904837,2.707298,5.959016,1.332547,4.597768,3.904837,5.959016,2.775446,0.117603,15.619349,1.495599,1.433944
1883,75.320,12.421292,9.601005,15.907985,6.936792,11.059821,11.059821,15.907985,4.224484,0.376190,29.399525,3.159980,6.773458
1884,75.360,12.932395,12.140402,18.069805,8.868396,14.616072,12.932395,18.069805,13.026340,0.347635,37.201023,1.499336,8.170894
1885,75.400,7.681205,8.143575,12.410629,5.544340,9.501785,8.143575,12.410629,7.809080,0.138966,32.574299,0.781705,4.597166
1886,75.440,6.369945,7.193548,9.663141,4.046698,5.195982,6.369945,9.663141,6.916518,0.089475,25.479778,0.865153,3.273567
1887,75.480,4.665147,5.294817,7.146219,3.376415,3.918303,4.665147,7.146219,5.375198,0.112381,18.660587,0.759072,2.001337
1888,75.520,2.724029,2.919091,3.568482,2.475943,4.124554,2.919091,4.124554,4.059675,0.126519,11.676362,0.618787,0.698316
1889,75.560,1.396511,1.338445,1.821523,1.552830,2.810714,1.552830,2.810714,1.896351,0.063875,6.211321,0.521432,-0.321276
1890,75.600,0.715900,1.092279,1.905341,1.442924,4.759375,1.442924,4.759375,1.000529,0.064269,5.771698,0.996192,-0.403295
1891,75.640,0.933386,0.750397,2.485457,1.176887,4.477679,1.176887,4.477679,1.258723,0.068177,4.707547,1.041838,-0.601829
1892,75.680,1.073156,1.268641,3.240085,2.487736,7.871875,2.487736,7.871875,1.527756,0.228194,9.950943,1.785577,0.376411
1893,75.720,4.585448,3.924379,8.008990,2.833491,8.168303,4.585448,8.168303,2.862736,0.376355,12.183847,2.088809,1.941861
1894,75.760,4.676844,3.966420,7.020624,1.277359,5.483036,4.676844,7.020624,5.982589,0.470870,9.932340,1.057472,2.010066
1895,75.800,3.514671,3.223956,4.471972,0.507075,1.589732,3.223956,4.471972,2.453199,0.379721,8.490331,0.764352,0.925826
1896,75.840,4.705987,4.260973,6.093072,1.123585,3.469196,4.260973,6.093072,4.444474,0.266486,15.989479,1.235481,1.699716
1897,75.880,4.714512,3.920941,6.266790,0.975943,2.546875,3.920941,6.266790,4.592808,0.243744,15.683765,0.867726,1.445962
1898,75.920,9.105075,7.405870,10.086991,2.177830,4.757589,7.405870,10.086991,4.096774,0.681232,10.871296,1.704540,4.046642
1899,75.960,9.127280,7.052618,9.244844,3.363679,5.298214,7.052618,9.244844,8.512163,0.717471,9.829826,1.118670,3.783022
1900,76.000,2.369746,2.496298,2.895822,1.693868,2.362947,2.369746,2.895822,2.317411,0.273498,8.664598,0.437643,0.288360
1901,76.040,2.109239,1.911951,3.724484,3.392453,3.792857,3.392453,3.792857,2.344340,0.158752,13.569811,1.455442,1.051570
1902,76.080,2.527359,3.120836,4.469328,5.684906,4.570982,4.469328,5.684906,4.336321,0.149901,17.877314,1.337990,1.855204
1903,76.120,7.772998,7.762559,8.008725,7.259434,5.787054,7.762559,8.008725,5.401415,0.313251,24.780619,1.594325,4.312827
1904,76.160,7.509120,6.783977,8.185351,5.807076,7.387947,7.387947,8.185351,7.762295,0.380870,19.397541,1.122472,4.033267
1905,76.200,1.477002,1.905341,3.398995,2.536321,4.082589,2.536321,4.082589,2.610788,0.082053,10.145283,0.489020,0.412668
1906,76.240,0.682197,1.057906,2.779217,2.341038,4.496875,2.341038,4.496875,2.362736,0.059967,9.364151,0.941400,0.266936
1907,76.280,0.588620,0.750397,2.698837,1.542925,3.311607,1.542925,3.311607,1.809906,0.052381,6.171698,0.739543,-0.328668
1908,76.320,0.704996,0.895029,1.559757,0.971698,2.100446,0.971698,2.100446,0.698057,0.240197,3.886792,0.774890,-0.754955
1909,76.360,0.818993,1.240085,1.621629,0.897641,1.847768,1.240085,1.847768,1.298214,0.278194,4.457629,1.242401,-0.554667
1910,76.400,0.240880,0.447382,1.420148,0.841981,1.649554,0.841981,1.649554,0.542453,0.065222,3.367924,0.914865,-0.851758
1911,76.440,0.340404,0.333421,1.668429,0.627358,1.708482,0.627358,1.708482,0.820283,0.070099,2.509434,0.920734,-1.011923
1912,76.480,0.305313,0.513220,0.656531,0.415566,0.702232,0.513220,0.702232,0.511792,0.059557,2.052882,0.770558,-1.097100
1913,76.520,1.557098,1.737176,2.925436,2.355189,0.990179,1.737176,2.925436,0.457166,0.099557,6.948704,3.474352,-0.183705
1914,76.560,0.752974,1.151243,1.897673,2.832075,1.700000,1.700000,2.832075,2.015865,0.117898,6.800000,1.374832,-0.211448
1915,76.600,0.695678,0.628768,1.102856,1.212264,1.682143,1.102856,1.682143,1.215494,0.026552,4.411423,0.682596,-0.657076
1916,76.640,0.980967,0.942623,1.044950,0.831132,1.075893,0.980967,1.075893,1.364622,0.026765,3.923870,0.760406,-0.748037
1917,76.680,0.393537,0.690640,1.368852,1.497642,1.600446,1.368852,1.600446,0.983342,0.019228,5.475410,1.165991,-0.458572
1918,76.720,1.241475,1.951084,2.405341,2.116509,3.661607,2.116509,3.661607,1.415918,0.025484,8.466038,1.764302,0.099378
1919,76.760,0.986519,1.791909,2.429667,1.090094,1.894196,1.791909,2.429667,2.337054,0.028013,7.167636,0.954928,-0.142860
1920,76.800,0.436162,0.558699,0.960867,0.734906,1.112946,0.734906,1.112946,0.746695,0.031724,2.939623,0.476631,-0.931664
1921,76.840,0.346550,0.418297,1.005024,0.600943,0.755804,0.600943,1.005024,0.748810,0.025846,2.403774,0.803666,-1.031636
1922,76.880,0.223037,0.458488,0.696193,1.351887,0.937946,0.696193,1.351887,0.611846,0.018588,2.784770,1.023319,-0.960555
1923,76.920,1.287668,1.333421,2.289794,0.977359,1.681250,1.333421,2.289794,0.639286,0.091084,5.333686,2.131545,-0.485013
1924,76.960,1.133228,1.667901,2.571920,1.591509,1.342411,1.591509,2.571920,1.870968,0.057044,6.366038,1.268007,-0.292411
1925,77.000,1.257930,1.596774,2.511370,1.424057,1.528571,1.528571,2.511370,2.461396,0.022890,6.114286,0.705652,-0.339379
1926,77.040,0.407216,0.733210,2.139873,0.865094,1.825000,0.865094,2.139873,1.033844,0.016765,3.460377,0.495013,-0.834509
1927,77.080,0.571174,0.787943,1.265997,0.688679,0.931250,0.787943,1.265997,0.450555,0.056355,3.151772,1.061632,-0.892085
1928,77.120,0.809675,1.085669,2.471179,1.125943,1.971875,1.125943,2.471179,0.808929,0.065731,4.503774,1.787944,-0.639847
1929,77.160,0.739492,1.046007,3.292967,1.416509,1.971875,1.416509,3.292967,1.790058,0.066880,5.666038,1.090047,-0.423007
1930,77.200,0.653648,0.689847,2.499207,1.630660,2.220089,1.630660,2.499207,1.548113,0.120082,6.522642,0.976978,-0.263194
1931,77.240,1.508525,0.708091,1.945267,1.273113,1.934821,1.508525,1.945267,1.203807,0.160657,6.034100,1.096344,-0.354339
1932,77.280,2.339215,1.200423,1.896351,0.956604,2.235268,1.896351,2.339215,1.954464,0.253087,7.492881,1.200879,-0.064918
1933,77.320,4.573553,1.564516,3.709942,1.665566,4.125000,3.709942,4.573553,3.125330,0.641757,5.780914,1.460666,1.288501
1934,77.360,5.174266,1.352723,2.549709,1.436792,2.219643,2.219643,5.174266,3.040625,0.652841,3.399976,0.719967,0.176343
1935,77.400,3.585845,1.732946,2.164199,1.890094,1.483929,1.890094,3.585845,2.141195,0.323957,5.834393,0.729510,-0.069588
1936,77.440,2.237906,1.446325,4.208355,1.677359,2.205357,2.205357,4.208355,1.983871,0.277488,7.947585,1.069247,0.165682
1937,77.480,1.158010,0.874405,2.927552,2.142453,2.789286,2.142453,2.927552,1.475893,0.114368,8.569811,1.238496,0.118739
1938,77.520,0.798969,0.536489,2.332893,1.079717,2.350446,1.079717,2.350446,1.531523,0.076174,4.318868,0.718036,-0.674344
1939,77.560,1.186955,0.952671,2.152300,0.952830,1.905804,1.186955,2.152300,1.919905,0.089458,4.747819,0.687805,-0.594316
1940,77.600,1.217288,1.179270,2.705976,0.969811,2.470982,1.217288,2.705976,1.765860,0.144762,4.869152,0.660535,-0.571679
1941,77.640,0.400872,0.194077,0.836330,0.567924,0.650000,0.567924,0.836330,0.670755,0.076043,2.271698,0.466159,-1.056277
1942,77.680,0.327320,0.427023,0.613168,1.024057,0.834375,0.613168,1.024057,0.274528,0.048374,2.452671,1.226335,-1.022513
1943,77.720,1.211538,0.931782,2.548916,1.124057,1.820536,1.211538,2.548916,0.809096,0.126338,4.846154,2.236086,-0.575970
1944,77.760,2.655432,3.270756,5.453464,1.390094,2.323214,2.655432,5.453464,1.735726,0.435599,6.096043,2.086930,0.501557
1945,77.800,3.284497,3.825489,4.094395,0.916038,1.526339,3.284497,4.094395,4.289529,0.322135,10.196036,1.090243,0.971006
1946,77.840,3.302339,3.115019,4.032787,1.597170,2.591071,3.115019,4.032787,4.190375,0.367356,8.479556,0.734683,0.844530
1947,77.880,3.312252,2.503437,5.310153,1.774528,3.544196,3.312252,5.310153,3.268750,0.621626,5.328372,0.888107,0.991719
1948,77.920,1.858247,3.031994,3.475674,1.810849,1.932143,1.932143,3.475674,1.701481,0.098785,7.728571,0.777486,-0.038208
1949,77.960,1.686360,2.080645,1.761502,1.108491,1.157143,1.686360,2.080645,2.031729,0.120246,6.745440,0.903437,-0.221627
1950,78.000,1.528152,1.905077,1.837652,1.082547,1.591071,1.591071,1.905077,1.677155,0.661067,2.406822,0.857979,-0.292738
1951,78.040,1.795797,1.733210,2.413273,0.838208,1.312500,1.733210,2.413273,2.735061,0.438571,3.951945,0.785642,-0.186665
1952,78.080,2.188739,1.841089,2.116341,0.636792,1.771875,1.841089,2.188739,3.030143,0.343810,5.354969,0.638690,-0.106158
1953,78.120,1.429421,1.112639,1.499736,0.431132,0.595089,1.112639,1.499736,1.346642,0.124696,4.450555,0.508428,-0.649775
1954,78.160,0.511499,0.373876,0.913273,1.195283,1.556696,0.913273,1.556696,0.460745,0.048916,3.653094,1.010601,-0.798555
1955,78.200,0.759516,0.936277,1.103649,1.505189,1.495536,1.103649,1.505189,1.461661,0.097668,4.414596,1.148196,-0.656484
1956,78.240,0.866971,1.134320,1.289265,2.464151,2.500000,1.289265,2.500000,1.400472,0.068243,5.157060,0.900912,-0.517965
1957,78.280,0.852895,0.701481,1.125331,2.536793,2.826786,1.125331,2.826786,2.169751,0.062299,4.501322,0.630398,-0.640304
1958,78.320,0.842982,0.749603,1.289794,2.361321,2.853571,1.289794,2.853571,1.413273,0.055698,5.159175,0.719947,-0.517571
1959,78.360,0.566812,0.734796,1.270227,1.862736,1.404464,1.270227,1.862736,1.989952,0.059392,5.080910,0.746484,-0.532173
1960,78.400,3.925853,3.515865,4.732152,2.777359,5.156250,3.925853,5.156250,1.388679,0.593448,6.615324,2.323931,1.449627
1961,78.440,4.274584,4.199894,5.830513,1.697170,5.808482,4.274584,5.830513,4.426646,0.372414,11.478048,1.470110,1.709873
1962,78.480,4.680611,3.960867,5.613168,1.279245,5.804911,4.680611,5.804911,6.381444,0.581856,8.044283,0.866131,2.012877
1963,78.520,1.853093,1.446325,2.526441,1.862264,2.672768,1.862264,2.672768,1.312054,0.120361,7.449057,0.484114,-0.090356
1964,78.560,2.108644,1.427552,2.990746,1.879245,2.767857,2.108644,2.990746,2.086321,0.125796,8.434576,1.240972,0.093508
1965,78.600,3.089810,2.865944,4.103913,2.059906,3.660714,3.089810,4.103913,3.101110,0.129672,12.359239,1.191268,0.825718
1966,78.640,5.635210,5.245109,6.500793,2.564623,5.136161,5.245109,6.500793,3.873612,0.485681,10.799483,1.504034,2.434142
1967,78.680,5.624702,5.016658,5.365415,2.106604,2.566964,5.016658,5.624702,6.149392,0.674992,7.432176,1.001029,2.263657
1968,78.720,1.519627,1.681914,2.988101,1.913208,3.194196,1.913208,3.194196,2.325139,0.151379,7.652830,0.451519,-0.052339
1969,78.760,0.563838,0.705976,1.481491,1.872170,2.440179,1.481491,2.440179,1.882602,0.115090,5.925965,0.704174,-0.374514
1970,78.800,0.363402,0.747488,0.866208,1.411321,1.947768,0.866208,1.947768,0.468535,0.089442,3.464833,0.736842,-0.833678
1971,78.840,0.518834,0.805394,1.435219,1.445755,1.362500,1.362500,1.445755,1.237176,0.133777,5.450000,1.597574,-0.463313
1972,78.880,0.592585,0.625859,1.717345,0.829245,1.103571,0.829245,1.717345,0.730174,0.124302,3.316981,0.843007,-0.861262
1973,78.920,0.490484,0.683501,1.114225,2.719811,2.933482,1.114225,2.933482,0.983019,0.046076,4.456901,1.300758,-0.648591
1974,78.960,0.278549,0.568218,1.221311,2.476415,2.471429,1.221311,2.476415,1.685881,0.037406,4.885246,0.915217,-0.568677
1975,79.000,0.401864,0.646748,1.477790,1.762736,2.213839,1.477790,2.213839,1.924379,0.053859,5.911158,0.818661,-0.377276
1976,79.040,3.656225,4.305658,4.264410,2.500943,4.321429,4.264410,4.321429,0.888948,0.617734,6.903312,3.031579,1.702281
1977,79.080,2.587827,3.674511,4.519038,2.458491,3.625446,3.625446,4.519038,4.426339,0.522857,6.933914,1.364158,1.225445
1978,79.120,1.003767,1.596774,2.832364,1.164623,1.696875,1.596774,2.832364,2.021015,0.067455,6.387097,0.495327,-0.288482
1979,79.160,1.478192,1.825489,2.651507,1.534434,2.479018,1.825489,2.651507,1.839767,0.084483,7.301957,0.945658,-0.117800
1980,79.200,1.578311,1.165785,1.492861,0.657075,1.416071,1.416071,1.578311,1.066217,0.130624,5.664286,0.974590,-0.423334
1981,79.240,5.146312,4.425436,6.148334,2.249057,4.526786,4.526786,6.148334,1.295004,0.662578,6.832080,3.834275,1.898083
1982,79.280,4.563640,3.501322,4.924643,2.067924,2.534822,3.501322,4.924643,5.084083,0.404598,8.653835,1.097750,1.132815
1983,79.320,2.630055,2.179799,3.756478,2.768868,2.285268,2.630055,3.756478,2.511899,0.268621,9.790964,0.692486,0.482619
1984,79.360,3.203212,2.737176,5.120835,2.643396,2.779464,2.779464,5.120835,3.371232,0.285041,9.751101,0.944893,0.594118
1985,79.400,3.187351,2.823903,4.598361,1.108962,1.587500,2.823903,4.598361,3.147805,0.185911,11.295610,0.866356,0.627281
1986,79.440,6.040642,6.266526,7.233739,2.459906,3.465625,6.040642,7.233739,3.328398,0.845649,7.143206,1.865489,3.027821
1987,79.480,6.109239,6.055790,6.800634,2.884906,4.044643,6.055790,6.800634,7.307693,0.874860,6.922008,1.138725,3.039125
1988,79.520,1.064631,1.263882,2.152829,1.174057,2.028571,1.263882,2.152829,1.752247,0.168342,5.055526,0.279004,-0.536908
1989,79.560,0.411380,1.205711,1.690111,2.262264,2.271875,1.690111,2.271875,0.622158,0.049425,6.760444,1.423608,-0.218828
1990,79.600,0.258922,0.763353,1.637493,2.486321,2.999554,1.637493,2.999554,1.586991,0.035287,6.549973,1.482466,-0.258095
1991,79.640,0.126487,0.543363,1.434426,1.650472,1.647321,1.434426,1.650472,0.491010,0.051675,5.737705,1.380583,-0.409637
1992,79.680,0.253370,0.488102,1.136965,1.500472,1.345089,1.136965,1.500472,1.473559,0.043186,4.547858,1.157470,-0.631622
1993,79.720,0.220460,0.329455,1.189847,1.639623,1.644196,1.189847,1.644196,0.809889,0.034647,4.759387,1.042149,-0.592158
1994,79.760,0.254163,0.147541,0.516922,1.088679,1.442411,0.516922,1.442411,0.806187,0.034631,2.067689,0.639725,-1.094338
1995,79.800,0.398890,0.225013,1.350608,2.190094,2.510714,1.350608,2.510714,0.526786,0.050739,5.402432,2.026460,-0.472187
1996,79.840,0.390563,0.691433,2.273136,2.599528,2.397321,2.273136,2.599528,1.968271,0.052397,9.092544,1.822112,0.216263
1997,79.880,0.372918,0.434162,1.645690,1.453774,2.723661,1.453774,2.723661,1.159704,0.038670,5.815094,0.929530,-0.395198
1998,79.920,0.292823,0.486779,1.466949,1.023585,1.738393,1.023585,1.738393,0.872170,0.048834,4.094340,1.007528,-0.716233
1999,79.960,1.310468,1.015600,2.582760,0.933019,2.369643,1.310468,2.582760,1.040566,0.253826,5.162860,1.370255,-0.502142
2000,80.000,1.376289,0.983871,1.724749,0.994811,1.325893,1.325893,1.724749,1.764286,0.205287,5.303571,0.945428,-0.490631
2001,80.040,0.856463,0.687996,0.937335,0.487264,0.941964,0.856463,0.941964,0.923585,0.121970,3.425853,0.637280,-0.840950
2002,80.080,1.087629,1.056584,1.560021,1.427359,1.447321,1.427359,1.560021,1.705976,0.149327,5.709434,1.085625,-0.414911
2003,80.120,2.080690,2.076415,3.457694,1.651415,2.346875,2.080690,3.457694,1.799841,0.470788,4.419589,1.186993,0.072647
2004,80.160,3.840801,4.082760,5.075621,2.416509,3.100446,3.840801,5.075621,3.470089,0.364023,10.550985,1.457629,1.386156
2005,80.200,4.610627,5.503702,6.011105,4.240566,4.372322,4.610627,6.011105,4.839612,0.449540,10.256316,1.109697,1.960650
2006,80.240,7.880848,8.348493,8.845849,5.236793,6.395982,7.880848,8.845849,5.286356,1.316437,5.986500,1.556562,4.401102
2007,80.280,7.642546,8.503173,8.616076,4.196227,5.149554,7.642546,8.616076,7.984400,1.589770,4.807327,1.151788,4.223265
2008,80.320,4.200833,4.694342,4.553411,2.800943,3.499107,4.200833,4.694342,4.904548,0.807422,5.202772,0.651850,1.654835
2009,80.360,3.092387,2.020095,3.922528,2.457075,2.718750,2.718750,3.922528,2.766526,0.410805,6.618110,0.708832,0.548809
2010,80.400,2.612014,1.786356,2.168165,2.370755,2.620089,2.370755,2.620089,3.032787,0.235517,9.483019,0.817599,0.289112
2011,80.440,3.440722,2.077208,3.194342,1.607547,2.864732,2.864732,3.440722,2.856265,0.135780,11.458928,0.972901,0.657750
2012,80.480,1.256542,1.278160,2.347700,1.155189,2.116071,1.278160,2.347700,1.767645,0.152069,5.112639,0.552848,-0.526253
2013,80.520,1.076527,1.379958,2.123744,1.030189,1.835268,1.379958,2.123744,1.983941,0.298112,4.628996,0.735666,-0.450285
2014,80.560,0.885210,0.708091,1.890799,1.191981,1.562946,1.191981,1.890799,1.116772,0.359869,3.312267,0.768843,-0.590565
2015,80.600,1.203212,0.900846,2.554997,1.438208,2.502232,1.438208,2.554997,1.403302,0.474581,3.030477,1.141401,-0.406815
2016,80.640,0.451824,0.471179,1.329191,1.221226,1.212500,1.212500,1.329191,1.618750,0.437126,2.773797,0.802435,-0.575252
2017,80.680,0.613600,0.622158,0.973295,0.868396,0.987054,0.868396,0.987054,1.066509,0.259770,3.342941,0.646788,-0.832045
