frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
1784,71.360,0.429619,1.792702,0.568747,2.187264,1.461607,1.461607,2.187264,1.264732,0.105140,5.846428,1.259292,0.005074
1785,71.400,0.309477,0.780539,0.627446,1.502358,1.261161,0.780539,1.502358,1.207143,0.046814,3.122158,0.631536,-0.623321
1786,71.440,0.332474,1.003966,0.704654,1.048585,0.958929,0.958929,1.048585,1.162054,0.028440,3.835714,0.809497,-0.458728
1787,71.480,0.349524,1.042306,0.653094,1.279717,1.021875,1.021875,1.279717,0.917857,0.030608,4.087500,0.982614,-0.400650
1788,71.520,0.289651,0.736118,0.368852,0.719340,0.402679,0.402679,0.736118,0.705189,0.016847,1.610714,0.496201,-0.971959
1789,71.560,0.273592,0.797991,0.353517,0.603774,0.437054,0.437054,0.797991,0.805130,0.019721,1.748214,0.578757,-0.940243
1790,71.600,0.178628,0.896880,0.348757,0.529717,0.391964,0.391964,0.896880,0.707033,0.029343,1.567857,0.518415,-0.981845
1791,71.640,0.445678,1.042835,0.732681,0.922170,0.601786,0.732681,1.042835,0.449762,0.016700,2.930724,1.266743,-0.667479
1792,71.680,1.113600,2.560814,1.683765,3.460849,1.649107,1.683765,3.460849,0.756250,0.019573,6.735061,2.792286,0.210051
1793,71.720,2.210349,4.328927,2.952406,3.394811,2.458036,2.952406,4.328927,1.794818,0.040608,11.809625,2.314644,1.380578
1794,71.760,2.676646,5.117927,2.746695,3.322170,2.858929,2.858929,5.117927,2.409794,0.026404,11.435715,1.359902,1.294330
1795,71.800,2.730373,5.704654,3.283448,5.744812,2.518750,3.283448,5.744812,2.380650,0.043415,13.133792,1.370832,1.686018
1796,71.840,2.998216,7.049445,4.491010,6.100000,2.074553,4.491010,7.049445,2.728186,0.037143,17.964041,1.758134,2.800189
1797,71.880,3.077914,7.473559,5.057377,3.954245,1.200446,3.954245,7.473559,3.648599,0.043350,15.816981,1.240200,2.304937
1798,71.920,2.441118,6.493654,4.145690,4.236321,1.282589,4.145690,6.493654,3.645955,0.018637,16.582760,1.136654,2.481575
1799,71.960,1.903846,3.683501,2.468271,2.588207,0.883482,2.468271,3.683501,2.421470,0.017603,9.873083,0.813614,0.933884
1800,72.000,1.337431,3.065309,2.426758,1.844340,0.653125,1.844340,3.065309,1.923113,0.014319,7.377358,0.849029,0.358207
1801,72.040,0.929421,1.648599,1.373083,1.952358,0.760714,1.373083,1.952358,1.401639,0.019934,5.492332,0.825976,-0.076604
1802,72.080,0.375099,1.664728,1.337123,5.868396,1.808929,1.664728,5.868396,1.303279,0.011511,6.658911,1.230890,0.192486
1803,72.120,0.103886,1.052089,0.924643,10.541038,2.707589,1.052089,10.541038,1.336330,0.005255,4.208355,0.797155,-0.372773
1804,72.160,0.115385,0.795082,0.740613,9.135377,2.110714,0.795082,9.135377,0.928874,0.008030,3.180328,0.701996,-0.609904
1805,72.200,0.142149,0.481227,0.369910,1.059434,0.452679,0.452679,1.059434,0.250446,0.023662,1.810714,0.767694,-0.925826
1806,72.240,0.093577,0.503173,0.348757,3.988208,0.877679,0.503173,3.988208,0.458482,0.034286,2.012692,1.006346,-0.879237
1807,72.280,0.146312,0.841089,0.529614,5.940566,1.348661,0.841089,5.940566,0.578265,0.031478,3.364357,1.622554,-0.567454
1808,72.320,0.163957,0.826547,0.990746,2.564623,0.789732,0.826547,2.564623,0.510714,0.045189,3.306187,1.518021,-0.580872
1809,72.360,0.202815,1.172396,1.099154,4.280660,0.864286,1.099154,4.280660,0.956696,0.053005,4.396616,1.498086,-0.329348
1810,72.400,0.195282,1.000000,0.746695,4.793868,1.000000,1.000000,4.793868,1.183765,0.047668,4.000000,0.934378,-0.420833
1811,72.440,0.114592,0.549445,0.566367,4.815566,1.038393,0.566367,4.815566,0.636171,0.019228,2.265468,0.622403,-0.820930
1812,72.480,0.101308,0.661819,0.476996,4.337736,0.780357,0.661819,4.337736,0.528821,0.023990,2.647277,1.136178,-0.732860
1813,72.520,0.090404,1.069275,0.511105,4.183962,0.656250,0.656250,4.183962,0.512500,0.023350,2.625000,1.260419,-0.737999
1814,72.560,0.113402,0.999736,0.794553,4.570283,0.851339,0.851339,4.570283,0.756696,0.045698,3.405357,1.341541,-0.557997
1815,72.600,0.187550,1.427287,1.115283,6.128302,1.148661,1.148661,6.128302,0.765468,0.024532,4.594643,1.509247,-0.283670
1816,72.640,0.940325,2.466684,2.376785,6.622642,1.377679,2.376785,6.622642,1.135643,0.023103,9.507139,2.500417,0.849474
1817,72.680,2.383228,7.777895,4.841089,9.051887,2.184821,4.841089,9.051887,2.198837,0.040476,19.364357,2.903656,3.123194
1818,72.720,3.033703,9.736648,6.079059,10.781132,2.631250,6.079059,10.781132,4.609995,0.041609,24.316235,1.785639,4.265421
1819,72.760,2.513283,8.202009,4.309889,9.827358,2.666964,4.309889,9.827358,4.002644,0.028112,17.239555,1.000829,2.633076
1820,72.800,2.419112,6.639080,3.601798,6.325472,1.914286,3.601798,6.639080,2.888419,0.021330,14.407192,1.045353,1.979747
1821,72.840,2.649683,5.310946,3.302750,3.762264,1.298661,3.302750,5.310946,2.387097,0.016814,13.210999,1.252105,1.703827
1822,72.880,2.520024,4.872554,2.863300,3.470755,1.717411,2.863300,4.872554,2.520095,0.016453,11.453199,1.166981,1.298363
1823,72.920,1.937946,4.148863,2.359334,2.928774,1.517411,2.359334,4.148863,1.961935,0.008949,9.437335,1.052797,0.833372
1824,72.960,1.359239,3.409307,1.352988,1.680189,1.304911,1.359239,3.409307,1.404243,0.019048,5.436955,0.807586,-0.089377
1825,73.000,1.054718,3.219460,0.996563,1.608491,0.958036,1.054718,3.219460,1.402855,0.011593,4.218874,0.751466,-0.370347
1826,73.040,1.592189,3.200159,1.489424,2.998585,1.430804,1.592189,3.200159,1.319588,0.046962,6.368755,1.169677,0.125557
1827,73.080,1.504758,2.439979,1.376785,1.961321,1.191964,1.504758,2.439979,2.099326,0.036322,6.019032,0.880255,0.044888
1828,73.120,0.803529,2.549973,0.907192,1.783962,1.152232,1.152232,2.549973,0.917857,0.017734,4.608929,0.763780,-0.280375
1829,73.160,1.576328,4.360920,1.548387,2.297170,0.744196,1.576328,4.360920,1.290851,0.012939,6.305313,1.427376,0.110923
1830,73.200,2.377875,5.497091,1.884982,2.697170,0.792411,2.377875,5.497091,1.879262,0.031215,9.511498,1.500183,0.850479
1831,73.240,2.939136,7.590428,2.732152,4.088679,1.703125,2.939136,7.590428,2.151864,0.031149,11.756542,1.458221,1.368333
1832,73.280,3.264671,8.547858,3.247224,4.985849,1.684821,3.264671,8.547858,2.623315,0.027816,13.058683,1.367350,1.668693
1833,73.320,2.925456,8.154680,3.528292,3.556604,1.112946,3.528292,8.154680,2.532258,0.041675,14.113168,1.368729,1.911926
1834,73.360,2.756939,8.332364,4.107351,3.493396,0.922321,3.493396,8.332364,2.935748,0.037783,13.973585,1.277759,1.879729
1835,73.400,2.513283,8.055791,4.344527,5.799057,1.543304,4.344527,8.055791,3.052089,0.024614,17.378107,1.451117,2.665035
1836,73.440,1.991871,6.573771,3.747224,8.259434,2.307143,3.747224,8.259434,2.931518,0.017389,14.988894,1.252497,2.113926
1837,73.480,1.517248,3.634056,2.533051,7.590095,2.382143,2.533051,7.590095,2.668694,0.015731,10.132205,0.904627,0.993655
1838,73.520,0.609040,1.921735,1.170545,3.370755,0.797321,1.170545,3.370755,1.362771,0.013202,4.682179,0.580704,-0.263478
1839,73.560,0.201626,1.285034,0.754363,3.742924,0.695536,0.754363,3.742924,1.151243,0.027619,3.017451,0.600126,-0.647474
1840,73.600,0.170103,1.309625,0.472766,2.780660,0.509375,0.509375,2.780660,0.426494,0.028342,2.037500,0.645703,-0.873515
1841,73.640,0.124306,0.716552,0.287150,1.279717,0.279911,0.287150,1.279717,0.411687,0.021773,1.148599,0.574299,-1.078553
1842,73.680,0.060468,0.647541,0.200423,2.148113,0.400893,0.400893,2.148113,0.427232,0.014614,1.603571,0.801786,-0.973607
1843,73.720,0.138184,0.630619,0.305923,2.175000,0.639286,0.630619,2.175000,0.379018,0.013465,2.522475,1.261237,-0.761648
1844,73.760,0.141158,0.823109,0.579323,1.389151,0.297321,0.579323,1.389151,0.393304,0.008801,2.317292,1.158646,-0.808976
1845,73.800,0.112014,0.750397,0.361978,0.711792,0.128125,0.361978,0.750397,0.429667,0.023153,1.447911,0.723956,-1.009512
1846,73.840,0.064631,0.382337,0.168958,0.618396,0.162946,0.168958,0.618396,0.181250,0.020066,0.675833,0.337916,-1.187604
1847,73.880,0.076923,0.586462,0.193020,0.566981,0.106250,0.193020,0.586462,0.148070,0.009475,0.772078,0.386039,-1.165404
1848,73.920,0.222839,1.173453,0.577472,1.334434,0.199107,0.577472,1.334434,0.270756,0.021248,2.309889,1.154944,-0.810684
1849,73.960,0.794607,2.203596,1.964305,1.902830,0.555357,1.902830,2.203596,0.525912,0.031954,7.611321,3.805660,0.412174
1850,74.000,0.863799,2.052353,1.964833,0.703774,0.307589,0.863799,2.052353,1.465094,0.041330,3.455194,0.867700,-0.546501
1851,74.040,0.533505,1.460867,1.029085,3.134906,1.075000,1.075000,3.134906,0.933019,0.023974,4.300000,0.896538,-0.351634
1852,74.080,0.398890,1.410629,0.862242,2.713679,0.856250,0.862242,2.713679,1.237176,0.013924,3.448969,0.794622,-0.547937
1853,74.120,0.307098,0.932840,0.866473,1.928774,0.496429,0.866473,1.928774,1.089106,0.015337,3.465891,0.744942,-0.544034
1854,74.160,0.227994,0.735854,0.686145,1.579717,0.451786,0.686145,1.579717,1.101005,0.020755,2.744580,0.626585,-0.710416
1855,74.200,0.239889,0.804865,0.456637,0.879245,0.305804,0.456637,0.879245,0.410100,0.026568,1.826547,0.604374,-0.922174
1856,74.240,0.301348,0.996034,0.901904,0.977359,0.380357,0.901904,0.996034,0.858276,0.021839,3.607615,1.422139,-0.511343
1857,74.280,0.367764,1.075093,0.846642,1.538208,0.522768,0.846642,1.538208,1.191509,0.023235,3.386568,0.826079,-0.562331
1858,74.320,0.430611,1.284241,0.839239,2.104717,0.948214,0.948214,2.104717,1.238498,0.049573,3.792857,0.780421,-0.468614
1859,74.360,0.576527,1.752512,1.243786,5.334906,2.302232,1.752512,5.334906,1.586727,0.045681,7.010047,1.240618,0.273481
1860,74.400,1.256542,4.386303,2.583289,6.476887,2.700000,2.700000,6.476887,1.319643,0.030690,10.800000,1.857988,1.147692
1861,74.440,2.792625,7.977525,4.459016,6.291510,2.531250,4.459016,7.977525,2.943945,0.030722,17.836065,2.091673,2.770670
1862,74.480,3.333267,8.618720,4.365680,3.990094,1.298661,3.990094,8.618720,3.318879,0.017931,15.960378,1.274216,2.338013
1863,74.520,3.153846,7.638287,3.656795,4.289151,2.138839,3.656795,7.638287,3.130660,0.020131,14.627181,1.133971,2.030491
1864,74.560,1.873711,5.822316,2.410365,4.840095,3.113393,3.113393,5.822316,2.644368,0.014778,12.453571,1.078226,1.529114
1865,74.600,0.828509,3.357747,1.189318,3.305189,2.271429,2.271429,3.357747,2.100000,0.038670,9.085714,0.957526,0.752266
1866,74.640,0.627082,2.508990,0.770227,1.580660,1.789732,1.580660,2.508990,1.667925,0.032906,6.322641,0.839009,0.114920
1867,74.680,0.357851,1.776044,0.870175,2.297642,1.855357,1.776044,2.297642,1.604245,0.023810,7.104177,1.085545,0.295193
1868,74.720,0.494449,1.897144,0.828398,1.866509,0.801339,0.828398,1.897144,0.681250,0.033300,3.313591,0.724917,-0.579164
1869,74.760,0.581681,3.727657,1.828398,7.325943,2.621875,2.621875,7.325943,1.070598,0.030049,10.487500,2.993268,1.075609
1870,74.800,0.927835,4.269434,2.000264,7.502358,3.130804,3.130804,7.502358,3.009821,0.034417,12.523214,1.534550,1.545178
1871,74.840,1.457177,4.219725,2.170016,4.534434,1.937500,2.170016,4.534434,1.983929,0.042906,8.680063,0.869093,0.658696
1872,74.880,2.087034,5.528028,2.582232,3.725000,0.785714,2.582232,5.528028,1.613168,0.040657,10.328926,1.435731,1.039032
1873,74.920,2.550159,8.244579,4.272078,6.573113,1.480357,4.272078,8.244579,2.315970,0.033990,17.088312,2.174562,2.598189
1874,74.960,2.714116,9.549973,4.327075,13.442452,2.755357,4.327075,13.442452,3.117134,0.034975,17.308302,1.592856,2.648933
1875,75.000,2.561459,8.225013,4.584347,12.790566,2.383036,4.584347,12.790566,2.987837,0.040328,18.337387,1.501841,2.886308
1876,75.040,2.902458,7.114754,3.725542,7.945755,1.468304,3.725542,7.945755,2.896087,0.059819,14.902168,1.266346,2.093921
1877,75.080,2.474425,5.292702,2.908778,4.979245,1.471875,2.908778,5.292702,2.975145,0.062824,11.635114,0.990858,1.340324
1878,75.120,0.871134,1.676097,0.924907,2.291038,0.696875,0.924907,2.291038,1.407192,0.038358,3.699630,0.422107,-0.490119
1879,75.160,0.195678,0.460338,0.582232,2.806132,0.648214,0.582232,2.806132,0.673453,0.029573,2.328927,0.559665,-0.806292
1880,75.200,0.127478,0.309096,0.279746,1.200000,0.278571,0.279746,1.200000,0.319937,0.019031,1.118985,0.559492,-1.085384
1881,75.240,0.091594,0.512427,0.280275,0.640566,0.410714,0.410714,0.640566,0.233036,0.013875,1.642857,0.821429,-0.964545
1882,75.280,0.046392,0.272078,0.283977,0.432547,0.219643,0.272078,0.432547,0.279217,0.007061,1.088313,0.544157,-1.092459
1883,75.320,0.129262,0.538604,0.471444,2.776415,0.586161,0.538604,2.776415,0.354045,0.027077,2.154416,1.077208,-0.846546
1884,75.360,0.217288,0.650978,0.391063,1.893868,0.434375,0.434375,1.893868,0.734821,0.046700,1.737500,0.797848,-0.942714
1885,75.400,0.415940,0.984664,0.550502,1.071698,0.230357,0.550502,1.071698,0.541248,0.045140,2.202009,0.862809,-0.835568
1886,75.440,0.408208,0.941565,0.402168,0.686792,0.190179,0.408208,0.941565,0.710745,0.025665,1.632831,0.652093,-0.966858
1887,75.480,0.774187,1.387890,0.652829,1.819811,0.289286,0.774187,1.819811,0.797581,0.027833,3.096749,1.026551,-0.629182
1888,75.520,0.959159,2.060814,1.014278,2.054717,0.447768,1.014278,2.060814,1.163561,0.030066,4.057113,1.034375,-0.407660
1889,75.560,1.365186,3.522739,2.012427,2.728302,0.427679,2.012427,3.522739,1.716552,0.017028,8.049709,1.397464,0.513295
1890,75.600,1.385805,3.845584,2.431253,3.035377,0.473661,2.431253,3.845584,2.767055,0.015238,9.725013,1.084508,0.899730
1891,75.640,0.851705,3.493390,1.771814,3.682547,0.783482,1.771814,3.682547,2.366473,0.018473,7.087255,0.690291,0.291290
1892,75.680,0.593378,2.485457,1.418033,3.350000,0.901786,1.418033,3.350000,1.930725,0.013777,5.672131,0.659980,-0.035130
1893,75.720,0.409992,2.129826,1.284506,4.500472,1.174107,1.284506,4.500472,1.898995,0.010558,5.138022,0.670809,-0.158331
1894,75.760,0.204401,2.607351,1.242464,5.466981,1.362500,1.362500,5.466981,1.348757,0.008259,5.450000,0.839042,-0.086368
1895,75.800,0.348335,2.378107,0.884717,4.749528,1.367411,1.367411,4.749528,1.477261,0.011708,5.469643,0.967730,-0.081838
1896,75.840,0.693894,3.172924,1.870703,7.649529,1.905804,1.905804,7.649529,1.208091,0.013235,7.623214,1.419407,0.414917
1897,75.880,0.902458,4.695135,2.504759,8.266981,2.331697,2.504759,8.266981,1.598096,0.016453,10.019037,1.785169,0.967551
1898,75.920,0.806701,5.021153,3.515865,7.255188,2.115179,3.515865,7.255188,2.671602,0.010920,14.063458,1.646891,1.900460
1899,75.960,0.474623,3.424643,2.219990,3.569811,1.265179,2.219990,3.569811,2.383395,0.011593,8.879958,0.878335,0.704805
1900,76.000,0.205987,4.363300,2.938657,2.814151,1.345982,2.814151,4.363300,0.628774,0.008194,11.256604,1.868522,1.253015
1901,76.040,0.198057,3.991803,2.602327,2.858490,1.591071,2.602327,3.991803,1.882337,0.012003,10.409307,2.072650,1.057573
1902,76.080,0.209754,2.544421,1.956637,1.855660,1.009375,1.855660,2.544421,0.978774,0.013612,7.422641,1.297161,0.368652
1903,76.120,0.207177,2.373083,2.019037,4.187736,1.816518,2.019037,4.187736,0.990179,0.019491,8.076150,2.050875,0.519394
1904,76.160,0.218676,3.025383,1.922792,7.364623,2.576786,2.576786,7.364623,1.929018,0.026979,10.307143,1.765408,1.034007
1905,76.200,0.184179,1.980169,1.429931,3.133962,2.066518,1.980169,3.133962,2.059228,0.009918,7.920677,0.993003,0.483532
1906,76.240,0.127875,0.860127,0.673189,1.962264,1.373661,0.860127,1.962264,1.744844,0.011396,3.440508,0.452214,-0.549889
1907,76.280,0.215504,0.644897,0.568747,1.048113,0.741071,0.644897,1.048113,1.118750,0.005107,2.579587,0.450411,-0.748474
1908,76.320,0.165147,0.560286,0.364093,1.166038,0.312500,0.364093,1.166038,0.650450,0.020755,1.456372,0.411591,-1.007561
1909,76.360,0.171491,0.959810,0.715759,1.783491,0.463839,0.715759,1.783491,0.556848,0.022397,2.863035,1.185720,-0.683092
1910,76.400,0.120143,1.093601,0.705711,2.111793,0.548214,0.705711,2.111793,0.682589,0.014138,2.822845,1.138760,-0.692363
1911,76.440,0.157811,0.838974,0.397938,0.562264,0.266071,0.397938,0.838974,0.500472,0.014614,1.591750,0.672725,-0.976334
1912,76.480,0.113204,0.999207,0.300899,1.333491,0.395536,0.395536,1.333491,0.438128,0.016388,1.582143,0.791071,-0.978550
1913,76.520,0.107454,1.022210,0.424114,2.191038,0.598661,0.598661,2.191038,0.562500,0.020411,2.394643,1.196570,-0.791134
1914,76.560,0.133822,1.462189,0.921735,4.536792,1.728571,1.462189,4.536792,0.646875,0.012611,5.848757,2.418091,0.005611
1915,76.600,0.147700,1.338181,0.598361,6.617925,1.778571,1.338181,6.617925,0.911951,0.014154,5.352724,1.716908,-0.108807
1916,76.640,0.223037,1.678477,0.819672,6.675000,1.245982,1.245982,6.675000,1.353571,0.026601,4.983929,1.099951,-0.193875
1917,76.680,0.322958,0.896880,0.397673,3.900000,0.783482,0.783482,3.900000,0.622422,0.012118,3.133929,0.793001,-0.620606
1918,76.720,0.402260,0.932047,0.607879,3.517925,0.955357,0.932047,3.517925,0.569196,0.010099,3.728186,1.564337,-0.483532
1919,76.760,0.429619,2.378107,1.704389,10.128774,2.822321,2.378107,10.128774,1.266071,0.012726,9.512427,2.591564,0.850694
1920,76.800,0.293616,4.196721,2.683501,9.845283,2.787054,2.787054,9.845283,2.515071,0.020493,11.148214,1.474186,1.228013
1921,76.840,0.304917,2.486515,1.479112,6.075943,1.423661,1.479112,6.075943,1.617927,0.016174,5.916446,0.715757,0.021225
1922,76.880,0.108644,1.332628,1.005024,2.243396,1.136607,1.136607,2.243396,1.452679,0.015993,4.546429,0.740315,-0.294791
1923,76.920,0.334457,1.358540,0.834215,2.197170,1.001786,1.001786,2.197170,0.560021,0.025041,4.007143,0.995465,-0.419186
1924,76.960,1.041634,2.377842,1.662612,2.060849,0.804018,1.662612,2.377842,0.995241,0.017898,6.650449,2.138048,0.190534
1925,77.000,1.827716,3.881015,2.941301,1.726887,0.725446,1.827716,3.881015,1.977525,0.032808,7.310864,1.229640,0.342869
1926,77.040,2.108049,4.560286,4.079587,2.546698,0.891071,2.546698,4.560286,1.950472,0.024778,10.186792,1.296691,1.006246
1927,77.080,2.154044,5.179006,4.602327,3.228774,1.216071,3.228774,5.179006,2.513679,0.027389,12.915094,1.446534,1.635572
1928,77.120,2.720856,6.753041,5.702538,6.913679,1.531250,5.702538,6.913679,3.094811,0.027504,22.810154,2.033538,3.918020
1929,77.160,2.966495,7.264146,5.814119,6.885849,1.339286,5.814119,7.264146,4.323903,0.029787,23.256477,1.567420,4.020972
1930,77.200,2.613799,6.118720,5.244051,3.627830,0.840625,3.627830,6.118720,3.697515,0.019655,14.511321,0.904536,2.003766
1931,77.240,2.201229,5.350608,4.733739,3.628774,0.746875,3.628774,5.350608,3.460603,0.022414,14.515095,1.013891,2.004637
1932,77.280,1.786083,4.611053,3.905341,4.711792,0.930804,3.905341,4.711792,3.064252,0.020131,15.621365,1.197066,2.259815
1933,77.320,1.486717,3.859069,3.750661,5.937736,0.869196,3.750661,5.937736,2.922263,0.038144,15.002645,1.253037,2.117097
1934,77.360,0.906027,3.186938,2.888419,4.700943,0.570982,2.888419,4.700943,2.887626,0.026765,11.553676,0.994311,1.321539
1935,77.400,0.410190,2.987573,3.131412,7.149529,1.037054,2.987573,7.149529,1.213115,0.014893,11.950291,1.457089,1.413025
1936,77.440,0.196471,2.934162,3.025648,4.836792,1.101786,2.934162,4.836792,3.134056,0.020312,11.736648,1.349918,1.363744
1937,77.480,0.180611,0.867266,0.978583,2.991509,0.814286,0.867266,2.991509,0.874107,0.008818,3.469064,0.432750,-0.543302
1938,77.520,0.135607,0.596774,0.480962,2.195283,0.498661,0.498661,2.195283,0.412216,0.020296,1.994643,0.775327,-0.883400
1939,77.560,0.143735,0.620571,0.640666,2.337264,0.611607,0.620571,2.337264,0.808567,0.026946,2.482285,1.016677,-0.770918
1940,77.600,0.116971,0.425701,0.384453,2.609906,0.703125,0.425701,2.609906,0.712850,0.010558,1.702803,0.559611,-0.950718
1941,77.640,0.112213,0.321523,0.404019,2.250000,0.358482,0.358482,2.250000,0.436277,0.011872,1.433929,0.623921,-1.012738
1942,77.680,0.064829,0.243522,0.174775,1.434434,0.356250,0.243522,1.434434,0.247224,0.020837,0.974088,0.487044,-1.118807
1943,77.720,0.119746,0.452671,0.333421,1.591509,0.518304,0.452671,1.591509,0.206240,0.022233,1.810682,0.905341,-0.925834
1944,77.760,0.192109,0.487308,0.308038,1.031132,0.693304,0.487308,1.031132,0.479376,0.018949,1.949233,0.974617,-0.893875
1945,77.800,0.217684,0.632998,0.380222,1.033019,0.348661,0.380222,1.033019,0.281068,0.035517,1.520888,0.760444,-0.992679
1946,77.840,0.138382,0.554204,0.355103,0.758019,0.225446,0.355103,0.758019,0.483342,0.027882,1.420412,0.710206,-1.015855
1947,77.880,0.296590,0.795082,0.546801,1.314623,0.351339,0.546801,1.314623,0.438393,0.033793,2.187202,1.093601,-0.838983
1948,77.920,0.616574,1.347171,1.169487,1.410377,0.310268,1.169487,1.410377,0.626388,0.023810,4.677948,2.196671,-0.264454
1949,77.960,1.330492,2.340032,1.827604,1.312264,0.320982,1.330492,2.340032,1.667901,0.039409,5.321967,1.159829,-0.115901
1950,78.000,1.823156,3.370439,2.802485,2.142925,0.620982,2.142925,3.370439,1.732547,0.047603,8.571698,1.260378,0.633700
1951,78.040,1.862807,4.320201,3.603384,2.211792,0.766964,2.211792,4.320201,2.140566,0.045681,8.847170,1.142126,0.697242
1952,78.080,1.356265,3.332628,2.653358,6.733490,1.860714,2.653358,6.733490,2.482075,0.047553,10.613432,1.147983,1.104657
1953,78.120,0.525575,1.211793,0.941565,13.542925,3.272321,1.211793,13.542925,1.650893,0.021658,4.847171,0.586403,-0.225420
1954,78.160,0.165345,1.024061,0.587784,13.246698,3.006250,1.024061,13.246698,1.333421,0.007570,4.096245,0.686296,-0.398633
1955,78.200,0.127478,0.366208,0.372554,3.934434,1.085268,0.372554,3.934434,0.620836,0.001954,1.490217,0.381275,-0.999754
1956,78.240,0.196669,0.450026,0.809625,5.851415,1.051786,0.809625,5.851415,0.347435,0.004992,3.238498,1.619249,-0.596486
1957,78.280,0.206582,0.554204,0.535431,6.273113,1.211607,0.554204,6.273113,0.546536,0.017750,2.216816,1.108408,-0.832152
1958,78.320,0.138779,0.947647,0.388683,5.158491,1.029018,0.947647,5.158491,0.441830,0.038062,3.790587,1.895293,-0.469138
1959,78.360,0.223434,0.901639,0.781068,1.510849,0.465179,0.781068,1.510849,0.455315,0.063300,3.124273,1.562136,-0.622834
1960,78.400,1.022403,2.439714,2.178477,2.860377,0.411607,2.178477,2.860377,0.695399,0.017521,8.713908,3.786305,0.666503
1961,78.440,2.642546,6.942358,5.652829,7.450472,1.082589,5.652829,7.450472,2.594130,0.013350,22.611317,3.436862,3.872156
1962,78.480,4.410388,11.661026,9.282919,8.640566,1.610714,8.640566,11.661026,5.748281,0.013990,34.562263,2.071479,6.628827
1963,78.520,4.406424,12.471179,8.698044,6.258962,1.428571,6.258962,12.471179,5.897642,0.021544,25.035849,1.074876,4.431412
1964,78.560,3.499405,10.132205,6.518509,3.834434,1.154464,3.834434,10.132205,4.296227,0.022956,15.337736,0.752302,2.194391
1965,78.600,1.810666,5.870968,3.375992,4.009906,0.859375,3.375992,5.870968,3.255156,0.014187,13.503966,0.894139,1.771404
1966,78.640,1.254956,2.614490,2.510576,2.260377,0.876339,2.260377,2.614490,0.973559,0.011609,9.041510,1.069061,0.742069
1967,78.680,2.174465,6.104177,4.286885,4.822170,1.301339,4.286885,6.104177,1.594964,0.009754,17.147541,3.338016,2.611851
1968,78.720,2.956384,7.249339,5.130883,5.609434,1.575893,5.130883,7.249339,4.578266,0.005369,20.523533,1.662301,3.390576
1969,78.760,2.504956,6.367795,5.227393,3.324528,1.150446,3.324528,6.367795,3.516922,0.007471,13.298113,0.821359,1.723921
1970,78.800,1.351903,4.159968,3.720518,1.641981,0.351339,1.641981,4.159968,1.578113,0.004860,6.567924,0.644542,0.171498
1971,78.840,0.591197,1.816499,1.423321,2.191038,0.612946,1.423321,2.191038,1.315094,0.007619,5.693284,0.983905,-0.030251
1972,78.880,0.249802,1.279217,0.921470,2.566509,0.852232,0.921470,2.566509,1.085933,0.008703,3.685880,0.767563,-0.493290
1973,78.920,0.110626,1.101798,0.833421,2.487264,1.176786,1.101798,2.487264,1.247488,0.008949,4.407192,0.944363,-0.326908
1974,78.960,0.099722,0.646219,0.860391,2.592925,1.070982,0.860391,2.592925,0.874669,0.010164,3.441565,0.810865,-0.549645
1975,79.000,0.129857,0.672396,0.785828,1.105189,0.557143,0.672396,1.105189,0.631412,0.007373,2.689582,0.892907,-0.723102
1976,79.040,0.150476,0.685087,0.785828,1.047642,1.358482,0.785828,1.358482,0.512956,0.017455,3.143310,1.373383,-0.618442
1977,79.080,0.240880,1.330513,1.174511,6.404717,2.547321,1.330513,6.404717,0.938657,0.009524,5.322052,1.833151,-0.115882
1978,79.120,0.691316,3.392121,2.549445,7.713208,2.772321,2.772321,7.713208,1.455050,0.006125,11.089286,2.316341,1.214420
1979,79.160,0.828509,3.170809,2.411951,5.505188,1.606250,2.411951,5.505188,3.337916,0.008456,9.647805,1.006454,0.881921
1980,79.200,0.621927,2.504759,1.374405,1.675943,0.682589,1.374405,2.504759,1.310377,0.007635,5.497620,0.591359,-0.075384
1981,79.240,0.634615,2.191962,1.398202,3.217453,1.029018,1.398202,3.217453,1.394340,0.014007,5.592808,1.033899,-0.053427
1982,79.280,0.832474,3.118456,1.651772,7.197170,2.376786,2.376786,7.197170,1.263882,0.020887,9.507143,1.788253,0.849475
1983,79.320,2.076725,7.226864,5.005817,13.691038,2.661607,5.005817,13.691038,2.203571,0.031199,20.023268,2.887316,3.275182
1984,79.360,3.675654,10.539661,7.169223,9.510849,1.730357,7.169223,10.539661,5.480962,0.076995,28.676891,1.865884,5.271275
1985,79.400,4.755948,11.807774,7.263617,13.200472,2.752679,7.263617,13.200472,5.067954,0.120854,29.054468,1.377131,5.358369
1986,79.440,4.430214,10.799048,5.845056,11.710378,3.205357,5.845056,11.710378,5.434162,0.140148,23.380222,1.113120,4.049516
1987,79.480,2.309873,5.892649,3.191698,6.357547,2.165179,3.191698,6.357547,3.498149,0.119540,12.766790,0.714641,1.601363
1988,79.520,0.853489,2.305130,1.522210,2.403774,1.105357,1.522210,2.403774,1.576150,0.051888,6.088842,0.599969,0.060990
